"ID","EventID","CallID"
1910,677,89396
1911,677,89398
1912,677,89400
1913,677,89405
1914,678,89440
1915,678,89441
1916,678,89443
1917,678,89444
1918,679,89453
1919,679,89454
1920,679,89455
1921,679,89456
1922,679,89457
1923,680,89481
1924,680,89482
1925,680,89483
1926,680,89484
1927,680,89485
1928,680,89486
1929,680,89487
1930,680,89488
1931,680,89489
1932,680,89490
1933,680,89491
1934,680,89494
1935,680,89495
1936,680,89496
1937,680,89497
1938,680,89498
1939,681,89513
1940,681,89514
1941,681,89515
1942,681,89516
1943,681,89517
1944,681,89518
1945,681,89519
1946,681,89521
1947,681,89522
1948,682,89532
1949,682,89535
1950,683,89558
1951,683,89559
1952,683,89560
1953,683,89561
1954,685,89575
1955,685,89576
1956,685,89577
1957,685,89578
1958,685,89579
1959,685,89580
1960,685,89582
1961,685,89588
1962,686,89592
1963,686,89593
1964,686,89594
1965,686,89597
1966,687,89624
1967,687,89625
1968,688,89632
1969,688,89633
1970,688,89634
1971,688,89635
1972,688,89639
1973,688,89640
1974,689,89644
1975,689,89645
1976,689,89646
1977,690,89647
1978,690,89648
1979,690,89649
1980,690,89653
1981,691,89656
1982,691,89657
1983,692,89660
1984,693,89661
1985,693,89662
1986,693,89663
1987,695,89664
1988,694,89665
1989,693,89666
1990,692,89667
1991,694,89668
1992,693,89669
1993,695,89670
1994,696,89681
1995,696,89682
1996,697,89683
1997,696,89684
1998,697,89685
1999,697,89686
2000,698,89688
2001,698,89692
2002,698,89693
2003,704,89695
2004,704,89696
2005,704,89697
2006,704,89699
2007,704,89700
2008,705,89701
2009,705,89702
2010,705,89705
2011,705,89706
2012,706,89707
2013,706,89711
2014,707,89718
2015,707,89719
2016,707,89720
2017,708,89724
2018,709,89725
2019,709,89726
2020,709,89727
2021,708,89728
2022,709,89729
2023,710,89732
2024,711,89733
2025,710,89735
2026,711,89737
2027,712,89739
2028,712,89741
2029,713,89746
2030,712,89747
2031,713,89748
2032,714,89753
2033,715,89754
2034,714,89755
2035,715,89756
2036,716,89759
2037,716,89760
2038,717,89762
2039,717,89763
2040,718,89764
2041,719,89765
2042,718,89766
2043,719,89767
2044,720,89769
2045,720,89770
2046,720,89771
2047,723,89773
2048,723,89775
2049,724,89778
2050,724,89779
2051,725,89780
2052,725,89781
2053,726,89782
2054,726,89783
2055,727,89786
2056,727,89787
2057,727,89788
2058,727,89791
2059,728,89792
2060,729,89794
2061,728,89795
2062,728,89797
2063,729,89799
2064,730,89805
2065,730,89806
2066,730,89808
2067,731,89810
2068,732,89811
2069,732,89812
2070,731,89814
2071,731,89819
2072,731,89822
2073,731,89829
2074,731,89832
2075,731,89834
2076,733,89856
2077,733,89857
2078,733,89858
2079,733,89859
2080,733,89860
2081,734,89863
2082,734,89864
2083,734,89866
2084,734,89867
2085,736,89878
2086,736,89879
2087,736,89880
2088,736,89881
2089,734,89883
2090,737,89886
2091,738,89889
2092,739,89890
2093,738,89891
2094,737,89892
2095,738,89894
2096,739,89895
2097,740,89896
2098,740,89900
2099,734,89901
2100,740,89902
2101,739,89903
2102,740,89904
2103,737,89905
2104,737,89906
2105,739,89907
2106,741,89911
2107,737,89912
2108,742,89914
2109,734,89916
2110,738,89917
2111,737,89918
2112,737,89919
2113,737,89920
2114,737,89923
2115,742,89929
2116,741,89931
2117,737,89932
2118,737,89934
2119,737,89936
2120,741,89937
2121,741,89938
2122,738,89940
2123,743,89945
2124,744,89946
2125,744,89947
2126,738,89949
2127,738,89950
2128,744,89952
2129,738,89954
2130,745,89956
2131,745,89958
2132,746,89959
2133,746,89961
2134,745,89965
2135,741,89966
2136,746,89967
2137,748,89969
2138,748,89971
2139,749,89973
2140,749,89974
2141,750,89983
2142,750,89984
2143,741,89989
2144,738,89991
2145,751,90004
2146,752,90007
2147,752,90008
2148,748,90010
2149,753,90012
2150,753,90013
2151,753,90014
2152,754,90017
2153,754,90018
2154,740,90019
2155,755,90022
2156,738,90026
2157,740,90027
2158,754,90029
2159,737,90030
2160,739,90031
2161,755,90032
2162,741,90033
2163,743,90034
2164,749,90035
2165,750,90036
2166,751,90037
2167,752,90038
2168,753,90039
2169,756,90040
2170,756,90041
2171,756,90042
2172,756,90045
2173,757,90047
2174,758,90053
2175,758,90054
2176,757,90055
2177,759,90063
2178,759,90064
2179,759,90067
2180,760,90069
2181,760,90070
2182,761,90071
2183,761,90072
2184,760,90073
2185,761,90074
2186,761,90078
2187,762,90080
2188,763,90083
2189,763,90084
2190,763,90085
2191,762,90086
2192,765,90088
2193,763,90091
2194,765,90092
2195,766,90093
2196,766,90095
2197,766,90100
2198,767,90101
2199,767,90102
2200,768,90108
2201,768,90110
2202,769,90111
2203,769,90113
2204,770,90114
2205,770,90115
2206,770,90119
2207,769,90120
2208,772,90126
2209,773,90128
2210,775,90129
2211,772,90130
2212,775,90132
2213,773,90133
2214,776,90140
2215,776,90141
2216,772,90144
2217,776,90147
2218,777,90150
2219,777,90151
2220,776,90152
2221,778,90153
2222,778,90154
2223,778,90155
2224,779,90156
2225,779,90157
2226,780,90159
2227,780,90160
2228,779,90161
2229,780,90162
2230,777,90163
2231,778,90164
2232,780,90166
2233,780,90167
2234,781,90170
2235,782,90171
2236,782,90172
2237,781,90174
2238,783,90183
2239,783,90184
2240,784,90185
2241,784,90186
2242,784,90187
2243,783,90188
2244,785,90189
2245,785,90190
2246,784,90191
2247,786,90192
2248,786,90193
2249,785,90194
2250,786,90195
2251,785,90196
2252,785,90197
2253,786,90199
2254,787,90215
2255,787,90216
2256,787,90217
2257,787,90218
2258,787,90219
2259,788,90221
2260,788,90222
2261,789,90245
2262,789,90246
2263,789,90249
2264,790,90252
2265,790,90253
2266,791,90256
2267,791,90257
2268,792,90262
2269,792,90263
2270,792,90264
2271,793,90269
2272,793,90270
2273,796,90276
2274,796,90277
2275,800,90340
2276,800,90345
2277,800,90354
2278,800,90356
2279,803,90363
2280,804,90364
2281,803,90365
2282,804,90366
2283,805,90367
2284,805,90368
2285,804,90369
2286,806,90370
2287,803,90379
2288,806,90381
2289,807,90392
2290,808,90395
2291,807,90401
2292,809,90402
2293,808,90406
2294,809,90407
2295,810,90408
2296,803,90410
2297,809,90413
2298,810,90416
2299,811,90422
2300,811,90427
2301,813,90432
2302,813,90449
2303,815,90450
2304,815,90451
2305,816,90489
2306,816,90490
2307,816,90491
2308,817,90493
2309,817,90494
2310,817,90495
2311,817,90496
2312,819,90499
2313,819,90500
2314,820,90510
2315,821,90512
2316,820,90513
2317,821,90515
2318,820,90516
2319,822,90518
2320,822,90520
2321,823,90522
2322,822,90524
2323,823,90525
2324,824,90528
2325,825,90531
2326,824,90532
2327,825,90533
2328,824,90534
2329,826,90536
2330,826,90537
2331,828,90540
2332,826,90541
2333,826,90542
2334,830,90543
2335,830,90545
2336,831,90547
2337,831,90548
2338,831,90551
2339,831,90552
2340,832,90553
2341,832,90554
2342,831,90555
2343,832,90557
2344,831,90558
2345,831,90559
2346,832,90561
2347,833,90562
2348,833,90564
2349,834,90565
2350,834,90566
2351,834,90567
2352,835,90570
2353,835,90571
2354,835,90572
2355,834,90573
2356,835,90574
2357,836,90575
2358,836,90576
2359,835,90577
2360,837,90578
2361,837,90579
2362,836,90580
2363,837,90582
2364,838,90583
2365,838,90584
2366,838,90585
2367,837,90586
2368,839,90587
2369,839,90588
2370,840,90589
2371,841,90590
2372,839,90591
2373,842,90592
2374,843,90593
2375,841,90594
2376,842,90596
2377,843,90597
2378,843,90598
2379,844,90599
2380,844,90600
2381,842,90601
2382,843,90602
2383,844,90606
2384,845,90609
2385,845,90610
2386,844,90611
2387,845,90612
2388,844,90616
2389,845,90617
2390,845,90618
2391,844,90619
2392,844,90622
2393,844,90623
2394,846,90624
2395,846,90625
2396,846,90626
2397,847,90631
2398,847,90632
2399,847,90633
2400,847,90634
2401,848,90637
2402,848,90638
2403,849,90644
2404,851,90658
2405,852,90659
2406,852,90660
2407,851,90661
2408,851,90662
2409,852,90663
2410,851,90667
2411,853,90668
2412,853,90669
2413,851,90670
2414,851,90672
2415,851,90673
2416,853,90674
2417,854,90677
2418,855,90678
2419,855,90679
2420,855,90680
2421,854,90681
2422,854,90684
2423,854,90687
2424,856,90691
2425,856,90692
2426,856,90693
2427,856,90694
2428,857,90714
2429,859,90720
2430,859,90721
2431,860,90724
2432,860,90725
2433,860,90726
2434,860,90727
2435,860,90728
2436,862,90729
2437,862,90730
2438,862,90731
2439,862,90732
2440,862,90733
2441,862,90734
2442,862,90735
2443,863,90737
2444,863,90739
2445,863,90740
2446,863,90741
2447,857,90745
2448,864,90746
2449,864,90747
2450,857,90748
2451,865,90749
2452,865,90750
2453,857,90752
2454,857,90754
2455,866,90755
2456,866,90756
2457,866,90757
2458,866,90758
2459,866,90759
2460,867,90762
2461,867,90763
2462,867,90765
2463,868,90771
2464,868,90773
2465,868,90774
2466,869,90778
2467,869,90779
2468,869,90780
2469,869,90782
2470,869,90783
2471,869,90787
2472,870,90792
2473,870,90793
2474,870,90794
2475,870,90795
2476,870,90796
2477,871,90797
2478,871,90798
2479,871,90799
2480,871,90802
2481,872,90806
2482,872,90807
2483,873,90818
2484,873,90821
2485,876,90853
2486,876,90854
2487,876,90855
2488,876,90859
2489,876,90862
2490,876,90864
2491,878,90871
2492,878,90880
2493,878,90884
2494,878,90885
2495,879,90888
2496,880,90890
2497,880,90891
2498,879,90892
2499,879,90893
2500,879,90894
2501,880,90895
2502,879,90896
2503,879,90897
2504,882,90916
2505,882,90917
2506,883,90919
2507,883,90920
2508,889,90943
2509,889,90944
2510,889,90949
2511,890,90981
2512,890,90982
2513,890,90983
2514,890,90986
2515,891,90987
2516,891,90988
2517,891,90989
2518,891,90990
2519,890,90991
2520,891,90992
2521,891,90993
2522,892,91011
2523,892,91012
2524,892,91013
2525,894,91044
2526,894,91045
2527,894,91047
2528,894,91048
2529,894,91049
2530,894,91050
2531,894,91052
2532,895,91058
2533,895,91060
2534,895,91063
2535,896,91064
2536,896,91065
2537,897,91075
2538,897,91076
2539,898,91104
2540,899,91105
2541,898,91106
2542,898,91107
2543,899,91108
2544,898,91109
2545,899,91110
2546,901,91111
2547,899,91112
2548,899,91114
2549,901,91115
2550,899,91117
2551,901,91118
2552,899,91120
2553,901,91121
2554,899,91122
2555,899,91123
2556,902,91126
2557,899,91127
2558,902,91128
2559,899,91130
2560,902,91131
2561,899,91133
2562,902,91134
2563,899,91136
2564,903,91137
2565,903,91139
2566,899,91140
2567,903,91142
2568,899,91143
2569,903,91144
2570,899,91147
2571,899,91149
2572,899,91152
2573,904,91155
2574,899,91156
2575,904,91158
2576,899,91159
2577,899,91160
2578,905,91164
2579,904,91165
2580,904,91166
2581,905,91167
2582,904,91168
2583,905,91169
2584,905,91174
2585,904,91175
2586,906,91182
2587,907,91185
2588,906,91186
2589,908,91187
2590,909,91188
2591,907,91189
2592,908,91190
2593,909,91191
2594,908,91192
2595,910,91209
2596,910,91212
2597,911,91241
2598,911,91244
2599,911,91245
2600,911,91246
2601,912,91248
2602,912,91249
2603,912,91250
2604,912,91251
2605,912,91252
2606,912,91253
2607,913,91254
2608,913,91255
2609,913,91256
2610,913,91257
2611,913,91259
2612,913,91260
2613,913,91261
2614,913,91262
2615,914,91264
2616,914,91265
2617,914,91266
2618,914,91267
2619,914,91268
2620,915,91272
2621,916,91273
2622,916,91274
2623,916,91275
2624,916,91276
2625,916,91277
2626,915,91281
2627,917,91282
2628,917,91283
2629,917,91284
2630,915,91285
2631,917,91287
2632,917,91289
2633,918,91290
2634,918,91291
2635,918,91292
2636,918,91293
2637,918,91294
2638,918,91298
2639,921,91301
2640,921,91302
2641,921,91303
2642,921,91304
2643,918,91305
2644,921,91306
2645,922,91309
2646,922,91310
2647,922,91311
2648,922,91312
2649,922,91313
2650,923,91316
2651,923,91317
2652,923,91318
2653,923,91319
2654,923,91320
2655,924,91321
2656,924,91322
2657,923,91325
2658,925,91328
2659,925,91329
2660,925,91330
2661,926,91337
2662,926,91342
2663,927,91346
2664,927,91347
2665,930,91387
2666,930,91391
2667,931,91394
2668,931,91398
2669,933,91421
2670,933,91422
2671,934,91442
2672,934,91443
2673,935,91455
2674,935,91456
2675,936,91457
2676,936,91461
2677,937,91478
2678,937,91479
2679,938,91510
2680,938,91511
2681,938,91512
2682,939,91514
2683,939,91515
2684,940,91519
2685,940,91521
2686,942,91523
2687,942,91524
2688,942,91525
2689,940,91526
2690,944,91545
2691,944,91550
2692,945,91552
2693,944,91553
2694,945,91554
2695,946,91560
2696,946,91561
2697,948,91562
2698,948,91564
2699,948,91565
2700,949,91584
2701,949,91585
2702,950,91590
2703,950,91591
2704,951,91597
2705,951,91598
2706,952,91604
2707,953,91605
2708,952,91606
2709,953,91607
2710,955,91653
2711,955,91656
2712,955,91657
2713,956,91663
2714,956,91665
2715,956,91667
2716,956,91670
2717,956,91673
2718,956,91676
2719,956,91677
2720,956,91678
2721,957,91686
2722,957,91687
2723,957,91688
2724,957,91689
2725,957,91690
2726,958,91695
2727,958,91696
2728,958,91697
2729,959,91701
2730,960,91702
2731,959,91703
2732,960,91705
2733,962,91741
2734,962,91742
2735,965,91763
2736,965,91764
2737,966,91767
2738,966,91768
2739,966,91769
2740,967,91774
2741,967,91776
2742,968,91780
2743,968,91782
2744,968,91783
2745,969,91785
2746,969,91786
2747,969,91787
2748,969,91788
2749,970,91790
2750,970,91791
2751,970,91793
2752,970,91794
2753,970,91796
2754,971,91800
2755,971,91802
2756,971,91803
2757,971,91804
2758,972,91808
2759,972,91809
2760,972,91812
2761,972,91813
2762,973,91817
2763,974,91820
2764,973,91821
2765,974,91822
2766,974,91823
2767,973,91824
2768,974,91826
2769,973,91827
2770,974,91828
2771,973,91830
2772,974,91831
2773,976,91869
2774,976,91871
2775,977,91878
2776,977,91879
2777,977,91880
2778,977,91881
2779,978,91889
2780,978,91890
2781,978,91891
2782,979,91892
2783,979,91893
2784,979,91894
2785,979,91895
2786,978,91896
2787,978,91897
2788,979,91898
2789,979,91899
2790,980,91902
2791,980,91903
2792,980,91904
2793,980,91905
2794,980,91909
2795,980,91910
2796,981,91912
2797,981,91913
2798,981,91914
2799,981,91915
2800,981,91917
2801,981,91919
2802,981,91920
2803,981,91923
2804,981,91928
2805,981,91929
2806,981,91930
2807,981,91931
2808,981,91932
2809,981,91933
2810,981,91934
2811,981,91937
2812,981,91938
2813,981,91939
2814,982,91963
2815,982,91964
2816,983,91968
2817,982,91970
2818,983,91973
2819,984,91993
2820,984,91996
2821,984,91998
2822,984,91999
2823,984,92000
2824,984,92001
2825,984,92002
2826,984,92004
2827,984,92005
2828,985,92014
2829,984,92017
2830,985,92021
2831,985,92023
2832,985,92036
2833,986,92063
2834,986,92064
2835,986,92065
2836,986,92066
2837,986,92067
2838,986,92068
2839,986,92069
2840,986,92070
2841,987,92077
2842,988,92079
2843,988,92080
2844,987,92081
2845,987,92082
2846,988,92083
2847,990,92095
2848,988,92096
2849,990,92097
2850,988,92099
2851,988,92100
2852,988,92101
2853,988,92102
2854,988,92103
2855,991,92106
2856,991,92109
2857,992,92140
2858,992,92144
2859,993,92146
2860,992,92147
2861,994,92151
2862,994,92152
2863,995,92153
2864,992,92154
2865,995,92155
2866,993,92157
2867,993,92160
2868,993,92161
2869,993,92162
2870,996,92164
2871,996,92165
2872,996,92167
2873,997,92170
2874,997,92171
2875,992,92175
2876,999,92211
2877,999,92213
2878,1000,92214
2879,1000,92215
2880,1000,92216
2881,1001,92217
2882,1001,92218
2883,1002,92220
2884,1002,92221
2885,1004,92229
2886,1004,92230
2887,1005,92239
2888,1006,92241
2889,1006,92249
2890,1005,92252
2891,1007,92260
2892,1007,92261
2893,1007,92263
2894,1008,92268
2895,1008,92269
2896,1009,92284
2897,1009,92288
2898,1010,92297
2899,1010,92301
2900,1010,92302
2901,1012,92304
2902,1012,92305
2903,1010,92303
2904,1012,92306
2905,1010,92307
2906,1010,92308
2907,1010,92309
2908,1010,92310
2909,1010,92311
2910,1010,92312
2911,1010,92313
2912,1010,92314
2913,1010,92317
2914,1010,92318
2915,1010,92319
2916,1010,92320
2917,1010,92322
2918,1013,92323
2919,1013,92324
2920,1013,92325
2921,1013,92326
2922,1013,92327
2923,1013,92328
2924,1010,92329
2925,1010,92331
2926,1010,92332
2927,1010,92333
2928,1010,92334
2929,1010,92335
2930,1010,92336
2931,1010,92337
2932,1010,92338
2933,1014,92339
2934,1014,92340
2935,1014,92341
2936,1014,92342
2937,1014,92343
2938,1010,92346
2939,1010,92347
2940,1010,92348
2941,1010,92349
2942,1010,92350
2943,1010,92351
2944,1010,92352
2945,1010,92356
2946,1014,92370
2947,1015,92385
2948,1015,92386
2949,1018,92388
2950,1018,92389
2951,1019,92390
2952,1015,92391
2953,1019,92392
2954,1018,92393
2955,1018,92394
2956,1015,92395
2957,1015,92397
2958,1015,92398
2959,1015,92403
2960,1020,92408
2961,1020,92409
2962,1020,92416
2963,1020,92418
2964,1021,92423
2965,1021,92424
2966,1021,92425
2967,1021,92426
2968,1022,92427
2969,1022,92428
2970,1021,92429
2971,1022,92430
2972,1022,92431
2973,1023,92432
2974,1021,92433
2975,1023,92434
2976,1024,92437
2977,1024,92438
2978,1024,92439
2979,1024,92440
2980,1025,92446
2981,1026,92447
2982,1026,92448
2983,1025,92449
2984,1026,92452
2985,1027,92454
2986,1027,92455
2987,1027,92456
2988,1028,92471
2989,1028,92472
2990,1028,92473
2991,1028,92475
2992,1028,92476
2993,1029,92482
2994,1029,92483
2995,1030,92484
2996,1030,92485
2997,1030,92486
2998,1031,92487
2999,1031,92488
3000,1032,92489
3001,1030,92490
3002,1031,92491
3003,1032,92493
3004,1032,92498
3005,1032,92499
3006,1033,92502
3007,1033,92503
3008,1034,92504
3009,1034,92505
3010,1034,92506
3011,1030,92507
3012,1033,92508
3013,1034,92510
3014,1034,92511
3015,1033,92512
3016,1033,92513
3017,1035,92515
3018,1035,92516
3019,1036,92517
3020,1036,92518
3021,1035,92519
3022,1033,92520
3023,1037,92522
3024,1033,92523
3025,1033,92525
3026,1033,92530
3027,1033,92532
3028,1037,92533
3029,1039,92534
3030,1039,92535
3031,1037,92536
3032,1033,92537
3033,1033,92540
3034,1037,92542
3035,1033,92543
3036,1039,92544
3037,1037,92546
3038,1040,92548
3039,1040,92549
3040,1033,92550
3041,1040,92552
3042,1041,92580
3043,1041,92581
3044,1042,92589
3045,1044,92592
3046,1044,92593
3047,1044,92596
3048,1045,92598
3049,1045,92599
3050,1042,92600
3051,1046,92602
3052,1046,92603
3053,1047,92605
3054,1047,92606
3055,1048,92607
3056,1049,92608
3057,1048,92610
3058,1049,92616
3059,1050,92618
3060,1049,92619
3061,1050,92620
3062,1049,92621
3063,1050,92623
3064,1049,92624
3065,1051,92628
3066,1051,92630
3067,1042,92639
3068,1052,92649
3069,1052,92650
3070,1053,92652
3071,1053,92653
3072,1053,92654
3073,1053,92659
3074,1054,92661
3075,1054,92664
3076,1055,92669
3077,1049,92670
3078,1055,92672
3079,1056,92676
3080,1056,92678
3081,1054,92683
3082,1057,92686
3083,1057,92687
3084,1058,92694
3085,1058,92695
3086,1059,92697
3087,1060,92700
3088,1060,92701
3089,1059,92702
3090,1061,92703
3091,1061,92706
3092,1062,92714
3093,1062,92715
3094,1064,92758
3095,1064,92759
3096,1065,92796
3097,1065,92797
3098,1065,92799
3099,1065,92801
3100,1066,92802
3101,1066,92803
3102,1068,92826
3103,1069,92827
3104,1068,92828
3105,1070,92832
3106,1070,92835
3107,1071,92874
3108,1071,92875
3109,1071,92876
3110,1071,92877
3111,1071,92878
3112,1072,92894
3113,1072,92895
3114,1072,92896
3115,1072,92897
3116,1073,92917
3117,1073,92918
3118,1074,92955
3119,1074,92956
3120,1075,92959
3121,1075,92960
3122,1076,92964
3123,1076,92965
3124,1077,92969
3125,1077,92973
3126,1077,92974
3127,1078,92981
3128,1078,92982
3129,1078,92983
3130,1080,93002
3131,1080,93003
3132,1081,93015
3133,1082,93017
3134,1081,93018
3135,1082,93019
3136,1081,93020
3137,1081,93021
3138,1083,93034
3139,1084,93038
3140,1084,93039
3141,1083,93054
3142,1085,93076
3143,1086,93077
3144,1085,93078
3145,1085,93083
3146,1088,93111
3147,1088,93118
3148,1089,93135
3149,1089,93136
3150,1089,93137
3151,1090,93139
3152,1090,93140
3153,1090,93141
3154,1090,93142
3155,1090,93148
3156,1091,93149
3157,1091,93150
3158,1091,93151
3159,1092,93210
3160,1092,93211
3161,1092,93212
3162,1092,93213
3163,1092,93214
3164,1094,93244
3165,1094,93245
3166,1095,93274
3167,1095,93276
3168,1095,93277
3169,1096,93288
3170,1096,93290
3171,1096,93291
3172,1097,93293
3173,1097,93295
3174,1098,93296
3175,1098,93299
3176,1099,93310
3177,1099,93311
3178,1100,93314
3179,1100,93315
3180,1101,93322
3181,1101,93332
3182,1102,93337
3183,1102,93338
3184,1103,93348
3185,1103,93349
3186,1103,93351
3187,1104,93352
3188,1104,93353
3189,1104,93354
3190,1104,93356
3191,1103,93359
3192,1103,93360
3193,1103,93361
3194,1103,93362
3195,1103,93363
3196,1103,93387
3197,1106,93412
3198,1107,93413
3199,1107,93414
3200,1108,93422
3201,1108,93424
3202,1109,93425
3203,1109,93426
3204,1109,93427
3205,1109,93428
3206,1111,93430
3207,1111,93431
3208,1111,93432
3209,1111,93433
3210,1112,93435
3211,1112,93436
3212,1112,93437
3213,1113,93438
3214,1113,93439
3215,1113,93440
3216,1115,93442
3217,1115,93443
3218,1113,93444
3219,1112,93445
3220,1113,93446
3221,1115,93447
3222,1106,93449
3223,1116,93452
3224,1116,93453
3225,1117,93459
3226,1117,93460
3227,1118,93463
3228,1118,93464
3229,1119,93467
3230,1120,93471
3231,1120,93472
3232,1120,93473
3233,1121,93474
3234,1121,93475
3235,1121,93476
3236,1119,93477
3237,1121,93478
3238,1122,93479
3239,1122,93480
3240,1123,93481
3241,1123,93482
3242,1123,93483
3243,1124,93485
3244,1125,93486
3245,1125,93487
3246,1126,93491
3247,1126,93492
3248,1127,93493
3249,1127,93494
3250,1123,93495
3251,1128,93496
3252,1128,93497
3253,1127,93498
3254,1129,93499
3255,1130,93505
3256,1124,93507
3257,1132,93508
3258,1132,93509
3259,1125,93510
3260,1126,93512
3261,1127,93513
3262,1133,93514
3263,1134,93515
3264,1134,93516
3265,1129,93517
3266,1133,93518
3267,1135,93519
3268,1135,93520
3269,1130,93521
3270,1130,93522
3271,1135,93523
3272,1134,93524
3273,1135,93525
3274,1130,93527
3275,1130,93529
3276,1136,93549
3277,1136,93550
3278,1137,93551
3279,1137,93552
3280,1138,93555
3281,1138,93556
3282,1138,93557
3283,1138,93558
3284,1139,93559
3285,1139,93560
3286,1139,93561
3287,1139,93564
3288,1140,93567
3289,1140,93568
3290,1141,93569
3291,1141,93570
3292,1141,93573
3293,1142,93575
3294,1142,93576
3295,1143,93577
3296,1143,93578
3297,1142,93579
3298,1143,93581
3299,1144,93585
3300,1144,93586
3301,1145,93587
3302,1145,93588
3303,1146,93589
3304,1146,93590
3305,1147,93592
3306,1146,93594
3307,1147,93600
3308,1148,93602
3309,1148,93603
3310,1149,93604
3311,1150,93605
3312,1150,93606
3313,1148,93607
3314,1150,93608
3315,1148,93609
3316,1152,93611
3317,1152,93612
3318,1149,93613
3319,1152,93614
3320,1154,93617
3321,1154,93618
3322,1155,93619
3323,1156,93620
3324,1157,93621
3325,1155,93622
3326,1154,93623
3327,1156,93624
3328,1157,93625
3329,1154,93627
3330,1158,93628
3331,1158,93629
3332,1159,93630
3333,1159,93631
3334,1160,93632
3335,1161,93633
3336,1161,93634
3337,1161,93636
3338,1162,93638
3339,1147,93639
3340,1158,93640
3341,1159,93641
3342,1160,93642
3343,1163,93643
3344,1158,93644
3345,1162,93645
3346,1163,93646
3347,1159,93648
3348,1164,93649
3349,1158,93650
3350,1164,93653
3351,1158,93655
3352,1166,93660
3353,1166,93661
3354,1158,93662
3355,1158,93667
3356,1167,93668
3357,1167,93669
3358,1168,93670
3359,1168,93671
3360,1168,93672
3361,1169,93674
3362,1169,93675
3363,1170,93677
3364,1170,93678
3365,1171,93679
3366,1171,93682
3367,1171,93689
3368,1171,93690
3369,1171,93691
3370,1172,93699
3371,1172,93700
3372,1172,93701
3373,1174,93724
3374,1175,93731
3375,1175,93732
3376,1174,93733
3377,1176,93736
3378,1177,93737
3379,1176,93738
3380,1174,93739
3381,1176,93740
3382,1178,93742
3383,1177,93743
3384,1178,93744
3385,1177,93745
3386,1178,93746
3387,1174,93747
3388,1178,93748
3389,1174,93749
3390,1178,93750
3391,1178,93751
3392,1179,93753
3393,1179,93757
3394,1180,93759
3395,1181,93761
3396,1180,93762
3397,1181,93763
3398,1181,93764
3399,1180,93765
3400,1181,93766
3401,1182,93771
3402,1183,93773
3403,1182,93775
3404,1182,93776
3405,1184,93779
3406,1183,93780
3407,1184,93781
3408,1184,93782
3409,1183,93783
3410,1185,93785
3411,1186,93787
3412,1185,93788
3413,1185,93789
3414,1186,93790
3415,1187,93793
3416,1187,93794
3417,1187,93813
3418,1188,93819
3419,1188,93821
3420,1191,93896
3421,1191,93899
3422,1191,93900
3423,1191,93902
3424,1192,93911
3425,1192,93912
3426,1192,93913
3427,1193,93925
3428,1193,93926
3429,1193,93927
3430,1194,93933
3431,1194,93934
3432,1194,93935
3433,1194,93936
3434,1195,93944
3435,1195,93945
3436,1195,93948
3437,1196,93951
3438,1196,93952
3439,1196,93953
3440,1198,93954
3441,1198,93955
3442,1199,93956
3443,1198,93957
3444,1199,93958
3445,1199,93959
3446,1198,93962
3447,1198,93963
3448,1198,93964
3449,1198,93965
3450,1200,93966
3451,1200,93967
3452,1200,93968
3453,1201,93971
3454,1201,93973
3455,1201,93975
3456,1202,93976
3457,1202,93981
3458,1203,93982
3459,1203,93983
3460,1204,93984
3461,1204,93985
3462,1204,93990
3463,1205,94002
3464,1205,94003
3465,1206,94005
3466,1206,94006
3467,1206,94007
3468,1208,94010
3469,1208,94011
3470,1208,94017
3471,1208,94021
3472,1209,94023
3473,1209,94024
3474,1208,94026
3475,1210,94027
3476,1212,94032
3477,1212,94033
3478,1210,94034
3479,1208,94035
3480,1210,94036
3481,1213,94040
3482,1213,94041
3483,1213,94042
3484,1213,94043
3485,1212,94045
3486,1213,94046
3487,1212,94047
3488,1212,94048
3489,1212,94049
3490,1212,94050
3491,1212,94051
3492,1212,94054
3493,1214,94096
3494,1214,94097
3495,1214,94098
3496,1214,94099
3497,1215,94102
3498,1215,94103
3499,1215,94104
3500,1216,94111
3501,1216,94112
3502,1216,94113
3503,1216,94115
3504,1217,94129
3505,1217,94130
3506,1218,94135
3507,1218,94136
3508,1218,94137
3509,1219,94138
3510,1220,94142
3511,1220,94143
3512,1220,94144
3513,1221,94150
3514,1221,94151
3515,1221,94152
3516,1223,94157
3517,1223,94158
3518,1225,94164
3519,1225,94166
3520,1225,94168
3521,1226,94184
3522,1226,94187
3523,1226,94192
3524,1227,94207
3525,1227,94208
3526,1227,94209
3527,1229,94211
3528,1229,94212
3529,1229,94213
3530,1230,94219
3531,1229,94221
3532,1231,94229
3533,1231,94230
3534,1231,94231
3535,1231,94232
3536,1230,94238
3537,1230,94241
3538,1230,94243
3539,1232,94260
3540,1232,94261
3541,1233,94265
3542,1233,94268
3543,1233,94269
3544,1234,94270
3545,1234,94271
3546,1235,94285
3547,1235,94286
3548,1236,94292
3549,1236,94293
3550,1236,94294
3551,1236,94295
3552,1236,94298
3553,1236,94299
3554,1236,94302
3555,1237,94304
3556,1237,94305
3557,1239,94312
3558,1239,94313
3559,1241,94320
3560,1241,94325
3561,1242,94326
3562,1242,94327
3563,1242,94328
3564,1242,94331
3565,1243,94333
3566,1243,94334
3567,1243,94335
3568,1244,94368
3569,1244,94369
3570,1244,94370
